,0,1
0,-4.239582,0.40931246
1,-3.0242524,5.7336497
2,-6.4106717,17.571205
3,4.004692,-5.981643
4,-4.1804895,-8.046659
5,-14.942648,-19.923107
6,1.8521596,-2.6166205
7,22.968548,1.7081914
8,0.6969345,-17.224562
9,23.180956,3.8038754
10,1.6389465,-8.840187
11,10.144317,-17.202368
12,-2.17169,11.080158
13,1.8542485,-6.1394086
14,-2.638611,-13.597614
15,3.9832644,-15.94095
16,-7.904944,18.8427
17,-8.359209,7.508318
18,11.395831,-12.651531
19,-11.216853,19.194416
20,-0.029634614,17.663872
21,16.696442,1.3562808
22,-3.4884157,1.3483809
23,18.4957,2.176535
24,17.319132,-3.5939827
25,0.6855002,-22.041765
26,8.780901,-15.594107
27,-1.2483034,-5.371345
28,18.636143,13.7273245
29,15.606619,0.018881604
30,22.997433,7.4935265
31,9.70892,-3.5328753
32,22.878166,7.1590886
33,5.341151,6.5764375
34,-14.841177,0.73461443
35,-4.7685847,11.4152355
36,-14.525031,-13.615952
37,10.1192465,-15.790616
38,-1.9136643,-22.594065
39,11.08887,-3.2250338
40,7.727101,-20.242464
41,-6.293068,1.2848933
42,1.061452,-12.59508
43,11.02032,11.15677
44,11.16611,-9.333037
45,-12.319685,-1.8998019
46,7.404366,13.751014
47,16.416264,-6.6335773
48,5.824339,1.9144094
49,9.46186,-16.018486
50,-18.484196,8.128914
51,5.4634876,15.134006
52,-11.105127,-0.29478812
53,5.2157373,-18.94049
54,-21.018826,-3.8049006
55,7.619865,14.742222
56,-5.147675,9.96404
57,16.369455,16.22211
58,4.9819446,21.154861
59,19.113508,-9.895152
60,-1.9001055,12.010061
61,-18.627533,0.7341543
62,7.3462195,-3.4208646
63,-2.8646994,-22.80126
64,-8.856371,-4.6075544
65,18.571112,7.6247935
66,-1.5940967,-18.846628
67,-2.889828,13.016157
68,-12.704861,3.6993327
69,-8.945857,-0.50962776
70,1.7772247,-13.221375
71,-3.7947524,14.521597
72,2.5694022,-2.184145
73,10.439919,17.100193
74,-16.989367,-13.192652
75,3.9914966,6.9702706
76,16.911842,6.822099
77,-11.370419,-9.771183
78,20.378456,0.8929277
79,1.4549226,-13.202633
80,-12.007313,14.879601
81,-9.88586,6.739389
82,-8.274175,16.967651
83,14.684796,7.129372
84,5.864666,2.0479484
85,-17.723005,1.6956385
86,6.77292,4.0053625
87,-0.045756593,16.964636
88,-3.1318412,6.9504437
89,15.369434,12.890006
90,-12.668451,2.144864
91,-8.799822,8.983513
92,16.134848,-8.840981
93,-3.3016706,-9.888116
94,-3.4281597,19.264812
95,6.560849,6.2175226
96,9.221062,-11.970129
97,-2.2884016,17.825205
98,5.756815,15.945707
99,5.3895197,-15.063543
100,-20.180841,-3.2680337
101,5.980353,15.519475
102,3.6048076,21.575565
103,-19.09861,-13.341011
104,-1.7278489,17.753029
105,12.936322,-3.7544763
106,-3.5239122,-23.969809
107,11.464399,-16.245453
108,20.051296,-6.9527354
109,-16.62378,15.915381
110,-0.48213553,14.753613
111,-4.621632,2.4728622
112,15.831932,-0.5851807
113,5.7056828,-20.425148
114,14.696232,-9.419716
115,-4.2203507,15.292822
116,-6.935321,17.900753
117,8.678017,18.995178
118,13.019855,-14.245161
119,-2.1948843,-10.526785
120,5.480383,-21.625957
121,-9.603115,4.246296
122,-8.566606,-12.7450695
123,-10.4421215,6.8413277
124,23.513128,1.7557179
125,-13.780708,16.628092
126,7.9793673,18.97027
127,-21.336565,-2.1257427
128,-13.513557,-19.615849
129,0.8820012,11.927905
130,-9.85798,-1.4961342
131,4.2333665,-17.188974
132,4.9895597,-7.4781957
133,15.634458,9.422689
134,-7.045549,16.266954
135,-17.074102,-9.715378
136,4.1770997,-18.644436
137,-7.760338,-1.2326866
138,-8.759393,14.2341385
139,-16.928753,2.64461
140,18.81026,10.54614
141,-0.042601224,11.008429
142,0.45873383,-8.8060055
143,19.77719,-8.67306
144,11.587024,-12.76828
145,-9.90794,-13.950652
146,0.10872246,21.920424
147,-12.859662,-12.694499
148,14.624997,2.6718552
149,2.6786258,1.3560677
150,-1.6948953,19.305197
151,18.73684,-0.63999456
152,-13.957695,-15.800639
153,1.0711633,-20.02595
154,17.89195,-6.54839
155,-9.479689,-15.710136
156,-1.9218462,6.293707
157,15.153369,9.979339
158,-8.883034,-10.585642
159,3.9689279,-13.57414
160,9.482716,4.416645
161,8.212158,18.273836
162,-6.281362,-6.5478606
163,6.865766,22.429756
164,6.3738136,-16.125479
165,-10.969374,14.111926
166,5.996157,16.251778
167,-8.674013,12.270116
168,-4.958079,-4.5639033
169,8.024678,-16.963413
170,17.236822,6.2873683
171,1.9495511,11.028273
172,-4.0928106,2.77318
173,-7.4264708,1.1095515
174,20.34878,-8.43299
