,0,1
0,-6.076386,-7.971505
1,-2.7440197,-5.5570593
2,-5.976837,-0.80162734
3,-2.6589408,-9.088956
4,-4.1176796,-5.207629
5,-10.86266,-3.7220583
6,-4.1811986,-2.830716
7,-7.499944,-2.1400702
8,-5.4195943,-8.407841
9,-3.3752291,-9.159236
10,-3.0108707,-4.8308682
11,-7.2124667,-3.3585215
12,-8.658234,-4.7108054
13,-5.872876,-1.1844438
14,-3.6279788,-7.6508193
15,-7.743991,-5.6697354
16,-5.4692225,-5.3828397
17,-7.509057,-4.309367
18,-1.3799366,-7.379043
19,-9.505405,-2.856686
20,-6.3301516,-0.5800103
21,-9.317646,-5.1024013
22,-6.1730623,-2.9510098
23,-7.316017,-6.979176
24,-4.5679803,-2.4944513
25,-8.44831,-8.219086
26,-4.0599422,-4.3729496
27,-9.332214,-8.437872
28,-7.334117,-9.280503
29,-4.206839,-5.101653
30,-6.8765745,-8.377584
31,-3.8723557,-6.8937984
32,-2.9098527,-9.344143
33,-1.8750594,-8.96456
34,-3.476706,-8.004323
35,-8.051406,-3.3702533
36,-5.9532385,-9.217031
37,-4.0389333,-10.092587
38,-6.200775,-8.419562
39,-8.286741,-3.1827643
40,-5.98846,-6.2633066
41,-4.38666,-5.6289573
42,-5.3969655,-5.3946543
43,-7.7847624,-7.5730796
44,-9.913034,-4.282584
45,-4.9932504,-6.2072787
46,-6.49826,-0.63634866
47,-4.317961,-3.0815046
48,-6.1152115,-6.9991045
49,-7.933811,-5.4743876
50,-9.450181,-6.3693986
51,-7.331688,-6.8257246
52,-5.108435,-3.760926
53,-6.8340254,-3.3822718
54,-7.268464,-5.625717
55,-6.2351913,-3.4888244
56,-7.242363,-7.674472
57,-1.4269625,-5.6160073
58,-8.534883,-7.348468
59,-6.960031,-6.0253506
60,-6.137186,-2.2528534
61,-7.159977,-3.2122273
62,-2.3881776,-8.634698
63,-6.513237,-8.899168
64,-4.3135552,-10.268333
65,-4.7257133,-8.7386875
66,-7.959386,-6.06028
67,-5.1301193,-7.144217
68,-1.7950064,-6.2995796
69,-5.1387677,-4.4720116
70,-7.9183316,-7.0704947
71,-6.7476554,-4.34759
72,-2.647442,-5.7418976
73,-2.4473343,-2.8033757
74,-6.8569,-7.3218393
75,-3.8689175,-3.6693938
76,-4.157915,-4.890186
77,-9.1879635,-4.9153953
78,-9.383027,-6.3697968
79,-8.400363,-8.099559
80,-4.833878,-3.9922357
81,-2.4045258,-3.2647388
82,-2.0930562,-3.386652
83,-6.580542,-4.9309883
84,-4.265543,-1.5716945
85,-8.488728,-2.9570506
