,0,1
0,0.6659264,26.769812
1,7.27033,20.43759
2,14.754485,15.5717325
3,11.029421,29.61068
4,2.669111,14.733781
5,19.980274,18.594332
6,4.3812537,24.252386
7,9.692581,29.797922
8,2.4798594,28.65747
9,10.045974,27.029165
10,21.191458,23.637547
11,15.024409,13.305405
12,3.6079223,16.761497
13,2.3765182,24.797546
14,17.844606,20.512682
15,13.968338,19.7355
16,12.569358,29.375189
17,3.7041554,22.685741
18,12.093387,19.661312
19,3.9404798,15.462441
20,9.84837,33.62855
21,17.449823,21.317513
22,9.033405,20.271025
23,6.5017405,20.695028
24,4.0896535,26.691797
25,7.6365523,30.269646
26,8.049779,13.881721
27,9.879774,22.989038
28,3.7051187,14.452315
29,12.044312,31.671087
30,10.873929,13.977517
31,15.572867,13.099353
32,-0.35991,18.863964
33,9.435388,21.883835
34,15.422779,26.29804
35,8.582893,18.192657
36,18.6106,17.713324
37,17.466854,20.602327
38,6.1815405,26.011312
39,5.8612056,23.282148
40,16.174112,33.651077
41,9.537608,17.928877
42,12.054094,28.041035
43,8.097648,20.441633
44,14.477268,32.78499
45,5.0984206,23.29995
46,3.1939003,15.9567375
47,2.7556255,21.324257
48,10.916062,24.493673
49,13.329259,26.821821
50,8.9761915,26.627087
51,15.724311,18.843338
52,17.457983,15.901287
53,10.325377,29.88249
54,16.646223,14.296078
55,4.7775645,29.24275
56,14.002432,29.19898
57,10.366574,25.391878
58,18.627531,16.214842
59,7.1614776,29.377174
60,-0.3507064,21.489334
61,-0.17983828,20.660212
62,14.911455,16.15346
63,7.7065783,34.15595
64,9.410324,33.027645
65,4.336346,30.055374
66,17.452066,25.01696
67,-0.79102576,24.95646
68,-0.56533015,18.333105
69,11.116469,29.606028
70,16.57811,28.50304
71,17.94433,27.777094
72,14.512035,29.956898
73,12.414635,21.271004
74,0.622577,19.576504
75,20.972012,23.342024
76,8.615081,17.345366
77,12.70538,14.360577
78,4.4207177,14.04535
79,12.209785,24.496672
80,9.991806,27.718216
81,8.980296,14.372325
82,3.2019074,25.749891
83,16.268246,16.272112
84,-0.21351673,24.883875
85,3.8869402,27.504665
86,5.1703033,31.360493
87,8.182137,22.19478
88,20.76965,19.98488
89,18.668312,21.966442
90,15.230276,26.452038
91,-1.1887615,22.719067
92,10.677574,24.671515
93,8.505171,23.327274
94,10.35247,20.61553
95,2.0695472,29.625988
96,12.9044695,33.46233
97,18.279196,23.58043
98,0.41015047,22.646854
99,11.6449375,15.117269
100,19.510181,17.69239
101,14.996483,32.1187
102,5.435822,14.279211
103,16.69233,22.426077
104,-0.9739161,23.129616
105,16.691147,15.606247
106,3.015236,24.64788
107,7.07955,18.715137
108,6.324857,13.27639
109,6.8259006,17.843351
110,19.786669,26.068985
111,11.277041,32.191708
112,18.543562,21.27469
113,2.69348,22.228756
114,7.9852686,15.291836
115,12.453428,14.899856
116,18.159067,18.045105
117,11.849355,34.459545
118,19.661951,22.07076
119,8.395302,14.04375
120,18.141914,30.501871
121,8.203135,20.717411
122,17.52145,25.836336
123,17.680447,22.828249
124,1.8495529,18.302528
125,19.553333,26.210403
126,13.747224,17.85802
127,19.579641,20.342653
